ope_id,school,state,zip_code,school_type,dl_sub_num,dl_sub_dollars,unsub_ug_num,unsub_ug_dollars,unsub_grad_num,unsub_grad_dollars,parent_plus_num,parent_plus_dollars,grad_plus_num,grad_plus_dollars
112000,AMERICAN BAPTIST SEMINARY OF THE WEST,CA,947043029,Private-Nonprofit,0,0,1,9500,13,226395,0,0,0,0
112200,BIOLA UNIVERSITY,CA,906390001,Private-Nonprofit,2150,9605597,2062,6884546,477,8565892,610,13456939,22,187444
112300,BROOKS INSTITUTE,CA,930011023,Proprietary,74,298922,71,349049,15,220352,28,594993,1,8248
112400,CABRILLO COLLEGE,CA,950033194,Public,81,285580,73,327689,0,0,0,0,0,0
112500,CALIFORNIA BAPTIST UNIVERSITY,CA,925043297,Private-Nonprofit,3589,14568999,3670,14275188,1233,19678421,792,14976947,236,2323027
112700,CALIFORNIA COLLEGE OF THE ARTS,CA,941072206,Private-Nonprofit,480,2077833,464,1760982,179,2968954,151,2319364,144,2239025
113200,CALIFORNIA INSTITUTE OF THE ARTS,CA,913552397,Private-Nonprofit,476,2216773,468,1635288,269,5354865,141,4434753,134,3223837
113300,CALIFORNIA LUTHERAN UNIVERSITY,CA,913602787,Private-Nonprofit,1261,5505139,1253,4775286,446,7786952,493,8375972,44,577928
113400,CALIFORNIA STATE UNIVERSITY MARITIME ACADEMY,CA,945908181,Public,448,1932508,506,2296119,19,236358,162,2262053,0,0
113700,"CALIFORNIA STATE UNIVERSITY, FULLERTON",CA,928313599,Public,7153,29265450,5821,25197724,1410,19015844,245,3310474,37,537220
113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY",CA,945423000,Public,1993,8014242,1766,7611108,428,6394030,216,2643332,8,63026
113900,"CALIFORNIA STATE UNIVERSITY, LONG BEACH",CA,908400006,Public,9807,40492086,7062,28942256,1745,25667756,230,3074513,25,259075
114000,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",CA,900324226,Public,4407,17400681,2250,10877143,943,13337598,59,645458,29,269040
114100,"CALIFORNIA STATE UNIVERSITY, DOMINGUEZ HILLS",CA,907470001,Public,3337,14431800,2242,12562658,712,11130247,60,400277,20,443743
114200,"CALIFORNIA STATE UNIVERSITY, SAN BERNARDINO",CA,924072397,Public,5438,21444064,3618,14226720,1031,15169878,299,2585990,19,131628
114300,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,CA,934070001,Public,4397,17920331,4739,18438900,291,4494491,2364,34356313,8,75931
114400,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",CA,917682500,Public,5588,24229996,4555,19150542,348,5664363,224,2853440,5,44212
114600,"CALIFORNIA STATE UNIVERSITY, CHICO",CA,959290001,Public,5543,22197805,4619,14097599,352,4374055,226,2958531,8,31284
114700,"CALIFORNIA STATE UNIVERSITY, FRESNO",CA,937408026,Public,4804,19443950,3465,13870616,837,10898819,106,1084370,15,112496
114900,HUMBOLDT STATE UNIVERSITY,CA,955218299,Public,3809,15532828,3099,10952272,245,3446202,231,2991871,3,17254
115000,CALIFORNIA STATE UNIVERSITY - SACRAMENTO,CA,958196044,Public,8320,34340182,6049,25279470,964,14142033,984,10705824,22,265373
115100,SAN DIEGO STATE UNIVERSITY,CA,921821690,Public,5678,23424126,5578,23720360,1514,21152055,1230,18600150,251,2363263
115300,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",CA,913308307,Public,8920,36593092,6426,25753594,1940,28712840,174,1692359,47,497930
115400,SAN FRANCISCO STATE UNIVERSITY,CA,941321740,Public,7640,31328298,6086,23709677,1091,15698216,1572,19169324,225,1359786
115500,SAN JOSE STATE UNIVERSITY,CA,951920036,Public,6782,26981812,4940,18356903,1740,25094451,789,10189265,111,781848
115600,SONOMA STATE UNIVERSITY,CA,949283609,Public,2639,10725013,2466,9612843,260,4113140,739,9740708,0,0
115700,"CALIFORNIA STATE UNIVERSITY, STANISLAUS",CA,953820299,Public,2458,9607699,1793,7490789,455,6293579,195,1731498,4,85988
116100,CERRITOS COMMUNITY COLLEGE,CA,906506296,Public,396,1372167,299,1366774,0,0,0,0,0,0
116200,CHABOT COLLEGE,CA,945452400,Public,82,295370,64,268148,0,0,0,0,0,0
116400,CHAPMAN UNIVERSITY,CA,928661099,Private-Nonprofit,1961,8646947,1819,5582892,972,18749382,680,11986399,740,25851445
116500,CHURCH DIVINITY SCHOOL OF THE PACIFIC,CA,947091217,Private-Nonprofit,0,0,0,0,20,325106,0,0,0,0
116600,CITRUS COMMUNITY COLLEGE,CA,917411899,Public,69,227544,52,152884,0,0,9,43258,0,0
116900,CLAREMONT GRADUATE UNIVERSITY,CA,917116163,Private-Nonprofit,0,0,6,68750,738,13613177,0,0,418,10190966
117000,CLAREMONT MCKENNA COLLEGE,CA,917116400,Private-Nonprofit,104,376185,66,277490,4,77500,35,1130268,3,20682
117100,HARVEY MUDD COLLEGE,CA,917115990,Private-Nonprofit,257,1062243,226,783822,0,0,70,1478241,0,0
117200,PITZER COLLEGE,CA,917116101,Private-Nonprofit,172,653504,54,236704,0,0,39,946579,0,0
117400,SCRIPPS COLLEGE,CA,917113948,Private-Nonprofit,165,566735,49,230178,0,0,24,724900,0,0
117600,WEST HILLS COMMUNITY COLLEGE,CA,932101399,Public,81,263264,50,195547,0,0,11,72390,0,0
117700,COGSWELL POLYTECHNICAL COLLEGE,CA,951341697,Proprietary,223,857688,240,891255,0,0,90,1003699,0,0
117800,COLLEGE OF MARIN,CA,949042590,Public,54,179763,38,184280,0,0,0,0,0,0
117900,NOTRE DAME DE NAMUR UNIVERSITY,CA,940021997,Private-Nonprofit,728,3252507,698,2843900,274,5071712,194,3556379,6,44732
118100,COLLEGE OF SAN MATEO,CA,944023784,Public,30,116196,20,90974,0,0,0,0,0,0
118300,HOLY NAMES UNIVERSITY,CA,946191699,Private-Nonprofit,331,1399792,328,1124445,132,2113058,54,826686,13,112369
118500,COLLEGE OF THE REDWOODS,CA,955019300,Public,140,452072,110,337065,0,0,25,191769,0,0
118600,COLLEGE OF THE SEQUOIAS,CA,932772234,Public,104,355792,27,107294,0,0,1,5788,0,0
118700,COLLEGE OF THE SISKIYOUS,CA,960942899,Public,169,577382,150,598786,0,0,20,188161,0,0
119000,CONTRA COSTA COLLEGE,CA,948063195,Public,65,224930,49,188029,0,0,0,0,0,0
119100,DIABLO VALLEY COLLEGE,CA,945231544,Public,121,419934,104,293149,0,0,4,19000,0,0
119200,CUESTA COLLEGE,CA,934038106,Public,206,717121,215,942470,0,0,7,82603,0,0
119300,CYPRESS COLLEGE,CA,906305897,Public,119,396427,75,346235,0,0,0,0,0,0
119600,DOMINICAN UNIVERSITY OF CALIFORNIA,CA,949012298,Private-Nonprofit,758,3409934,812,2968061,241,4233221,239,5589395,48,776803
119900,FOOTHILL COLLEGE,CA,940224597,Public,118,364491,101,475102,0,0,0,0,0,0
120100,FULLERTON COLLEGE,CA,928322095,Public,583,1850212,442,1790993,0,0,0,0,0,0
120200,GAVILAN COLLEGE,CA,950209599,Public,24,69231,8,14368,0,0,1,8500,0,0
120300,GLENDALE COMMUNITY COLLEGE,CA,912082894,Public,57,218924,38,159858,0,0,0,0,0,0
120500,GOLDEN GATE UNIVERSITY,CA,941052967,Private-Nonprofit,66,257366,69,407881,437,7518154,0,0,151,3615293
120600,GOLDEN WEST COLLEGE,CA,926472748,Public,35,127720,27,120341,0,0,0,0,0,0
120700,GRADUATE THEOLOGICAL UNION,CA,947091212,Private-Nonprofit,0,0,0,0,65,1095650,0,0,9,141625
120800,GROSSMONT COLLEGE,CA,920201799,Public,80,228897,30,112946,0,0,0,0,0,0
121200,HUMPHREYS UNIVERSITY,CA,952073896,Private-Nonprofit,141,468447,136,638034,63,741735,8,96091,8,130556
121500,LA SIERRA UNIVERSITY,CA,925153332,Private-Nonprofit,7,33625,8,25339,0,0,1,19915,0,0
121600,UNIVERSITY OF LA VERNE,CA,917504443,Private-Nonprofit,3023,12894801,2841,12182939,1375,23865265,553,8931397,230,4384084
121700,LASSEN COLLEGE,CA,961303000,Public,14,37720,15,53800,0,0,0,0,0,0
121800,LOMA LINDA UNIVERSITY,CA,923500001,Private-Nonprofit,430,2063626,448,2213916,1239,38919832,55,1376820,879,25366082
121900,LONG BEACH CITY COLLEGE,CA,908081780,Public,125,447422,43,174346,0,0,0,0,0,0
122000,MASTER'S UNIVERSITY AND SEMINARY (THE),CA,913211200,Private-Nonprofit,525,2254682,517,1763973,21,317348,98,1651641,0,0
122300,LOS ANGELES CITY COLLEGE,CA,900293588,Public,188,759554,183,978152,0,0,1,10000,0,0
122600,LOS ANGELES PIERCE COLLEGE,CA,913710001,Public,131,490112,128,618171,0,0,0,0,0,0
122800,LOS ANGELES VALLEY COLLEGE,CA,914014096,Public,1,3500,1,6000,0,0,0,0,0,0
122900,SOUTHERN CALIFORNIA UNIVERSITY OF HEALTH SCIENCES,CA,906044051,Private-Nonprofit,4,10903,15,47068,444,12085230,1,7500,182,1615809
123000,MARSHALL B. KETCHUM UNIVERSITY,CA,928311699,Private-Nonprofit,0,0,0,0,189,6003612,0,0,55,919128
123200,AMERICAN RIVER COLLEGE,CA,958414286,Public,292,986900,225,968603,0,0,0,0,0,0
123300,SACRAMENTO CITY COLLEGE,CA,958221386,Public,106,408667,80,378081,0,0,0,0,0,0
123600,MENLO COLLEGE,CA,940274301,Private-Nonprofit,271,1186397,277,933443,0,0,83,1643501,0,0
123800,MILLS COLLEGE,CA,946131301,Private-Nonprofit,512,2317877,495,1793389,276,5114320,75,1383131,117,2084313
123900,MIRACOSTA COLLEGE,CA,920563899,Public,136,418878,114,499780,0,0,0,0,0,0
124200,MONTEREY PENINSULA COLLEGE,CA,939404799,Public,40,147128,38,156909,0,0,3,56373,0,0
124300,MOUNT SAINT MARY'S UNIVERSITY,CA,900491599,Private-Nonprofit,1629,6777588,1500,5327657,370,6900008,386,4619950,110,2539989
124700,NAPA VALLEY COLLEGE,CA,945586236,Public,11,42814,10,50672,0,0,0,0,0,0
124900,OCCIDENTAL COLLEGE,CA,900413314,Private-Nonprofit,702,3093316,648,2078902,0,0,111,2517706,0,0
125000,ORANGE COAST COLLEGE,CA,926285005,Public,102,364736,79,350788,0,0,5,59748,0,0
125100,OTIS COLLEGE OF ART AND DESIGN,CA,900453505,Private-Nonprofit,522,2475631,498,1863744,29,574000,214,4793090,21,402130
125200,HOPE INTERNATIONAL UNIVERSITY,CA,928313104,Private-Nonprofit,33,138172,41,166229,0,0,14,72866,0,0
125300,FRESNO PACIFIC UNIVERSITY,CA,937024798,Private-Nonprofit,1355,5977777,1178,5902215,315,4975088,82,814927,7,84198
125500,PACIFIC OAKS COLLEGE,CA,911033606,Private-Nonprofit,203,889357,191,1075879,307,5360832,0,0,28,321318
125600,PACIFIC SCHOOL OF RELIGION,CA,947091323,Private-Nonprofit,0,0,1,5250,81,1448109,0,0,3,27850
125800,PACIFIC UNION COLLEGE,CA,945089797,Private-Nonprofit,489,2130634,498,2144291,1,8000,51,714223,0,0
126000,PALOMAR COLLEGE,CA,920691486,Public,72,249379,21,82761,0,0,0,0,0,0
126100,PASADENA CITY COLLEGE,CA,911062003,Public,11,41250,10,50127,0,0,0,0,0,0
126200,POINT LOMA NAZARENE UNIVERSITY,CA,921062899,Private-Nonprofit,1075,4798250,1110,3623155,287,3643647,349,6944701,1,10128
126600,LANEY COLLEGE,CA,946074893,Public,38,153750,31,163123,0,0,0,0,0,0
126700,MERRITT COLLEGE,CA,946193196,Public,77,321250,57,267697,0,0,0,0,0,0
126900,RIO HONDO COMMUNITY COLLEGE,CA,906011699,Public,52,167570,33,161860,0,0,0,0,0,0
127000,RIVERSIDE CITY COLLEGE,CA,925061299,Public,8,27750,0,0,0,0,0,0,0,0
127300,SAN DIEGO CITY COLLEGE,CA,921014787,Public,182,642040,2,12000,0,0,1,13650,0,0
127500,SAN DIEGO MESA COLLEGE,CA,921114996,Public,139,519735,13,52273,0,0,2,31674,0,0
127800,SAN FRANCISCO CONSERVATORY OF MUSIC,CA,941026011,Private-Nonprofit,68,297019,66,242481,105,2026568,32,640196,70,1103262
127900,SAN FRANCISCO THEOLOGICAL SEMINARY,CA,949602905,Private-Nonprofit,0,0,0,0,12,224865,0,0,1,20500
128000,SAN JOAQUIN DELTA COLLEGE,CA,952076370,Public,329,1144824,164,548104,0,0,0,0,0,0
128100,WILLIAM JESSUP UNIVERSITY,CA,957653784,Private-Nonprofit,562,2380765,558,2129743,43,557310,84,1032190,1,4988
128200,SAN JOSE CITY COLLEGE,CA,951282797,Public,21,71190,14,52022,0,0,3,22250,0,0
128400,SANTA ANA COLLEGE,CA,927063398,Public,70,253557,60,289286,0,0,0,0,0,0
128500,SANTA BARBARA CITY COLLEGE,CA,931092394,Public,968,3252616,940,3751402,0,0,76,984844,0,0
128600,SANTA MONICA COLLEGE,CA,904051644,Public,105,379484,59,184768,0,0,15,218185,0,0
128700,SANTA ROSA JUNIOR COLLEGE - SANTA ROSA,CA,954014395,Public,134,484615,99,349728,0,0,0,0,0,0
128800,CLAREMONT SCHOOL OF THEOLOGY,CA,917113199,Private-Nonprofit,0,0,0,0,105,896803,0,0,44,228779
128900,SHASTA COLLEGE,CA,960497692,Public,126,423186,82,334135,0,0,0,0,0,0
129000,SIERRA COLLEGE,CA,956773397,Public,531,1912629,476,2204017,0,0,4,28605,0,0
129100,SIMPSON UNIVERSITY,CA,960038606,Private-Nonprofit,563,2314926,526,2008992,28,503926,73,949620,9,70469
129200,SOLANO COMMUNITY COLLEGE,CA,945343197,Public,60,229101,57,276608,0,0,0,0,0,0
129300,VANGUARD UNIVERSITY OF SOUTHERN CALIFORNIA,CA,926266597,Private-Nonprofit,984,4232813,970,3733638,104,1646689,189,3197140,9,165114
129400,SOUTHWESTERN COMMUNITY COLLEGE DISTRICT,CA,919107299,Public,83,319552,16,89326,0,0,0,0,0,0
129500,SOUTHWESTERN LAW SCHOOL,CA,900101106,Private-Nonprofit,0,0,0,0,423,8152534,0,0,457,14452028
129600,DOMINICAN SCHOOL OF PHILOSOPHY AND THEOLOGY,CA,947081295,Private-Nonprofit,0,0,0,0,6,123000,0,0,1,10000
130200,SAINT MARY'S COLLEGE OF CALIFORNIA,CA,945562744,Private-Nonprofit,1292,5891092,1253,3869445,269,5144193,373,9623566,71,1424078
130500,STANFORD UNIVERSITY,CA,943051926,Private-Nonprofit,89,342968,314,1689857,583,11258155,92,2482956,335,9115292
130700,FRESNO CITY COLLEGE,CA,937410002,Public,170,425918,15,42920,0,0,0,0,0,0
130800,REEDLEY COLLEGE,CA,936542099,Public,18,56321,5,13260,0,0,2,7000,0,0
131200,"UNIVERSITY OF CALIFORNIA, BERKELEY",CA,947201520,Public,4777,19464273,2679,9482313,1680,33042075,976,17890997,1015,29650182
131300,"UNIVERSITY OF CALIFORNIA, DAVIS",CA,956168558,Public,8371,33688273,2252,9737502,1277,28133418,1119,17824909,506,7284499
131400,"UNIVERSITY OF CALIFORNIA, IRVINE",CA,926970001,Public,7688,32869097,4490,12936254,1276,28451039,1565,22151241,583,13042809
131500,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",CA,900959000,Public,7966,34234284,5418,16171684,3240,68452030,1712,29762676,1833,40162961
131600,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",CA,925210209,Public,6275,26229688,4474,13879902,389,6866105,1018,11509699,146,2182254
131700,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,920930013,Public,8471,37155028,4907,11589617,778,16776548,905,14567451,288,5049087
131900,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,941430402,Public,0,0,0,0,1040,26119215,0,0,336,5138441
132000,"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",CA,931062030,Public,5624,23786005,3862,10807065,304,4551603,1132,18701031,58,1002064
132100,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",CA,950640001,Public,6791,28448943,4969,13548456,170,2627111,759,12093547,20,342105
132200,UNIVERSITY OF REDLANDS,CA,923730999,Private-Nonprofit,1489,6544032,1670,6024296,460,8336994,344,7040431,45,645148
132500,UNIVERSITY OF SAN FRANCISCO,CA,941171080,Private-Nonprofit,2765,12393531,2503,7930542,2105,38684024,490,12122251,761,22842405
132600,SANTA CLARA UNIVERSITY,CA,950534956,Private-Nonprofit,1021,4484190,1144,4087699,760,14162275,316,9353998,450,12454927
132800,UNIVERSITY OF SOUTHERN CALIFORNIA,CA,900890001,Private-Nonprofit,4954,11871728,4420,6727283,8876,101826719,1357,21316969,5884,97570079
132900,UNIVERSITY OF THE PACIFIC,CA,952110197,Private-Nonprofit,1624,7011962,1411,4305862,1518,39969893,798,19541301,1212,46226765
133400,VENTURA COLLEGE,CA,930033899,Public,185,618358,141,510772,0,0,4,56564,0,0
133800,WEST VALLEY COLLEGE,CA,950705697,Public,8,26500,6,20708,0,0,0,0,0,0
133900,CORBAN UNIVERSITY,OR,973179392,Private-Nonprofit,526,2281702,538,1748907,50,672375,100,1294921,0,0
134100,WESTMONT COLLEGE,CA,931081099,Private-Nonprofit,590,2527339,606,1752384,0,0,150,3637501,0,0
134200,WHITTIER COLLEGE,CA,906084413,Private-Nonprofit,739,3251732,714,2129323,400,7913939,177,3231379,353,13577425
134300,WOODBURY UNIVERSITY,CA,915041052,Private-Nonprofit,530,2437864,507,2240381,84,1441884,168,2943258,29,389000
134500,ADAMS STATE UNIVERSITY,CO,811022373,Public,869,3284761,830,3422595,561,7716747,173,1720961,1,13666
134600,ARAPAHOE COMMUNITY COLLEGE,CO,801609002,Public,1597,4674364,724,2694125,0,0,3,41230,0,0
134700,COLORADO COLLEGE,CO,809033294,Private-Nonprofit,259,850460,278,1209534,0,0,44,1035286,0,0
134800,COLORADO SCHOOL OF MINES,CO,804011887,Public,1233,5359194,1505,6044385,160,2576925,591,11572918,18,340218
134900,UNIVERSITY OF NORTHERN COLORADO,CO,806390001,Public,3016,11307278,3413,13187260,984,15182370,1126,13443268,308,1232337
135000,COLORADO STATE UNIVERSITY,CO,805230100,Public,6244,25763590,6664,26579923,1617,30558594,2315,38607509,458,5146870
135200,DENVER SEMINARY,CO,801202192,Private-Nonprofit,0,0,0,0,277,3131408,0,0,5,42835
135300,FORT LEWIS COLLEGE,CO,813013999,Public,1192,4459905,1082,4136069,6,50372,307,3368398,0,0
135400,ILIFF SCHOOL OF THEOLOGY,CO,802104798,Private-Nonprofit,0,0,0,0,104,2026287,0,0,14,245650
135800,COLORADO MESA UNIVERSITY,CO,815013122,Public,3153,11936631,3500,15136574,51,770679,726,6671840,0,0
135900,COLORADO NORTHWESTERN COMMUNITY COLLEGE,CO,816483598,Public,167,551952,169,742103,0,0,9,155702,0,0
136000,METROPOLITAN STATE UNIVERSITY OF DENVER,CO,802043362,Public,5876,21002012,5961,28051101,252,3581293,216,2001526,13,63148
136100,NORTHEASTERN JUNIOR COLLEGE,CO,807512399,Public,359,1133286,372,1288084,0,0,39,263385,0,0
136200,OTERO JUNIOR COLLEGE,CO,810503346,Public,153,502943,68,214970,0,0,5,22994,0,0
136300,REGIS UNIVERSITY,CO,802211099,Private-Nonprofit,832,3321515,907,3899961,694,13393265,260,4152044,222,3833690
136500,COLORADO STATE UNIVERSITY-PUEBLO,CO,810014901,Public,1478,5654958,925,3815428,72,823092,189,2134265,0,0
136800,TRINIDAD STATE JUNIOR COLLEGE,CO,810822396,Public,128,471631,118,467295,0,0,2,13500,0,0
137000,UNIVERSITY OF COLORADO BOULDER,CO,803090077,Public,5193,20703195,5706,20956136,1193,18441719,1883,43305732,444,7978754
137100,UNIVERSITY OF DENVER,CO,802082000,Private-Nonprofit,1431,5818839,1665,5814800,3009,55194184,332,7587527,1375,32952743
137200,WESTERN STATE COLORADO UNIVERSITY,CO,812310000,Public,666,2560615,799,3265743,124,2123463,253,2905774,9,57857
137400,ALBERTUS MAGNUS COLLEGE,CT,65111189,Private-Nonprofit,829,3284420,850,3740578,185,3004213,67,761627,10,128263
137800,CENTRAL CONNECTICUT STATE UNIVERSITY,CT,60502490,Public,3932,16395105,3966,16099445,538,7340011,489,5257983,18,188972
137900,CONNECTICUT COLLEGE,CT,63204196,Private-Nonprofit,585,2571189,455,1222628,2,21064,93,2552160,0,0
138000,WESTERN CONNECTICUT STATE UNIVERSITY,CT,68106826,Public,2257,9327733,2229,8507445,122,1822448,359,4474812,1,5086
138500,FAIRFIELD UNIVERSITY,CT,68245171,Private-Nonprofit,1182,5243212,1368,4626449,237,4019559,256,6434540,33,818893
138900,HOLY APOSTLES COLLEGE & SEMINARY,CT,64162027,Private-Nonprofit,2,11000,3,9000,4,26010,0,0,0,0
139300,MITCHELL COLLEGE,CT,63204498,Private-Nonprofit,309,1265101,323,1087418,0,0,111,1737337,0,0
139700,UNIVERSITY OF NEW HAVEN,CT,65161999,Private-Nonprofit,2384,10500597,2701,8589849,469,7823528,757,16739921,36,712779
139800,NORTHWESTERN CONNECTICUT COMMUNITY COLLEGE,CT,60981747,Public,19,56786,0,0,0,0,1,1800,0,0
140100,POST UNIVERSITY,CT,67233240,Proprietary,1223,4280702,1213,4485780,101,892169,120,1424779,1,13526
140200,QUINNIPIAC UNIVERSITY,CT,65181908,Private-Nonprofit,2684,12115000,3178,10571912,916,18984072,914,24493363,248,4988086
140300,SACRED HEART UNIVERSITY,CT,68251000,Private-Nonprofit,2207,9352518,2783,10054880,1002,14720200,532,12414130,193,4296438
140600,SOUTHERN CONNECTICUT STATE UNIVERSITY,CT,65151355,Public,4003,16268321,3874,14935547,812,11223660,1143,13398090,29,274159
140900,UNIVERSITY OF SAINT JOSEPH,CT,61172791,Private-Nonprofit,571,2532947,597,2381242,776,14894734,131,2350534,150,3321470
141400,TRINITY COLLEGE,CT,61063100,Private-Nonprofit,434,1857948,378,1461751,12,161292,99,2979627,0,0
141600,UNIVERSITY OF BRIDGEPORT,CT,66015650,Private-Nonprofit,1263,5144098,1274,4356454,469,10997126,241,3393378,152,2521346
141700,UNIVERSITY OF CONNECTICUT,CT,62692151,Public,8059,34501428,8562,31023657,1838,36085813,3208,52330611,574,8006819
142200,UNIVERSITY OF HARTFORD,CT,61171599,Private-Nonprofit,2164,9396228,2389,7855870,480,8189338,559,11423208,90,1176932
142400,WESLEYAN UNIVERSITY,CT,64593208,Private-Nonprofit,747,3079892,186,661630,8,117711,114,2935914,0,0
142500,EASTERN CONNECTICUT STATE UNIVERSITY,CT,62262295,Public,1837,7757074,2122,7985437,29,395871,316,3637024,0,0
142600,YALE UNIVERSITY,CT,65208229,Private-Nonprofit,168,617729,306,1547891,1677,31733109,83,2064507,726,19859728
142800,DELAWARE STATE UNIVERSITY,DE,199012277,Public,2211,8437447,2356,8784113,95,1557681,913,14735122,2,10471
142900,GOLDEY-BEACOM COLLEGE,DE,198081993,Private-Nonprofit,214,869336,228,786045,43,493132,14,106887,0,0
143100,UNIVERSITY OF DELAWARE,DE,197160099,Public,5666,23641337,8056,28282840,411,3290022,1404,28394296,49,437881
143300,WESLEY COLLEGE,DE,199013875,Private-Nonprofit,1167,4533879,1222,4513872,12,92632,424,5928564,0,0
143400,AMERICAN UNIVERSITY,DC,200168020,Private-Nonprofit,2874,12222317,2913,7938203,2151,37346391,746,18300145,1285,33825054
143600,CAPITOL TECHNOLOGY UNIVERSITY,MD,207089759,Private-Nonprofit,168,693087,191,830157,105,1552171,40,460558,5,116380
143700,CATHOLIC UNIVERSITY OF AMERICA,DC,200640002,Private-Nonprofit,1145,4965121,1374,4781796,927,16258110,311,7339120,355,8565645
144100,UNIVERSITY OF THE DISTRICT OF COLUMBIA,DC,200081175,Public,1005,3899831,886,4530011,319,5833796,2,16000,147,3111691
144300,GALLAUDET UNIVERSITY,DC,200023695,Private-Nonprofit,183,783051,84,360955,130,2521134,11,157858,28,380266
144400,GEORGE WASHINGTON UNIVERSITY,DC,200522353,Private-Nonprofit,2472,10999707,2608,8412597,4470,93379151,462,10601515,2247,67872693
144500,GEORGETOWN UNIVERSITY,DC,200571252,Private-Nonprofit,1720,6836930,456,1825284,3987,88882979,335,10772939,2986,105934876
144800,HOWARD UNIVERSITY,DC,200590001,Private-Nonprofit,2038,8731395,2042,7617879,1841,51610057,997,25147719,1390,41726925
145900,STRAYER UNIVERSITY,DC,200052603,Proprietary,6845,23394342,7110,35776641,3556,58193423,31,184088,107,1573449
146000,TRINITY COLLEGE,DC,200171004,Private-Nonprofit,997,3515237,895,3464701,356,5155846,81,686870,19,212080
146400,WESLEY THEOLOGICAL SEMINARY,DC,200165690,Private-Nonprofit,0,0,1,5200,154,1600459,0,0,4,58836
146600,BARRY UNIVERSITY,FL,331616628,Private-Nonprofit,1489,5781184,1477,5175613,1883,30929528,180,2114691,1043,19804675
146700,BETHUNE COOKMAN UNIVERSITY,FL,321143099,Private-Nonprofit,2679,10128384,2486,9406237,68,1027723,752,8334378,0,0
146800,SAINT THOMAS UNIVERSITY,FL,330540000,Private-Nonprofit,269,918482,269,788024,977,11587687,40,428532,497,12910464
146900,FLORIDA INSTITUTE OF TECHNOLOGY,FL,329016988,Private-Nonprofit,2474,7840103,2513,8922351,1219,15202668,445,9039284,132,1504411
147000,EASTERN FLORIDA STATE COLLEGE,FL,329226503,Public,2839,9200184,2375,9364428,0,0,4,36725,0,0
147100,COLLEGE OF CENTRAL FLORIDA,FL,344744415,Public,1654,5206324,1450,4626917,0,0,2,24622,0,0
147500,DAYTONA STATE COLLEGE,FL,321142800,Public,1721,4988237,1430,4017139,0,0,23,159515,0,0
147700,FLORIDA SOUTHWESTERN STATE COLLEGE,FL,339195566,Public,1987,6852983,692,2506773,0,0,16,196607,0,0
147800,EDWARD WATERS COLLEGE,FL,322096199,Private-Nonprofit,496,1890765,458,1899202,0,0,32,230951,0,0
147900,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,FL,321143900,Private-Nonprofit,3897,15105648,3974,15064668,693,10246984,1199,32037778,29,297651
148000,FLORIDA AGRICULTURAL & MECHANICAL UNIVERSITY,FL,323073100,Public,3519,13448939,3080,10739526,1202,21540257,583,5980834,422,5184560
148100,FLORIDA ATLANTIC UNIVERSITY,FL,334316498,Public,6967,27570470,5996,25185324,1511,23368081,407,5035347,61,705266
148200,FLORIDA COLLEGE,FL,336175578,Private-Nonprofit,157,676350,148,411755,0,0,45,611850,0,0
148400,FLORIDA STATE COLLEGE AT JACKSONVILLE,FL,322024030,Public,3010,10742191,3036,12993328,0,0,1,8000,0,0
148500,FLORIDA KEYS COMMUNITY COLLEGE,FL,330404397,Public,117,394217,114,464335,0,0,13,167275,0,0
148600,FLORIDA MEMORIAL UNIVERSITY,FL,330546199,Private-Nonprofit,780,2875780,806,3406471,26,374491,81,811852,0,0
148700,ECKERD COLLEGE,FL,337114744,Private-Nonprofit,2,4940,2,4160,0,0,0,0,0,0
148800,FLORIDA SOUTHERN COLLEGE,FL,338015698,Private-Nonprofit,1002,4139830,1210,4482673,143,1631871,342,5470296,1,1500
148900,FLORIDA STATE UNIVERSITY,FL,323061470,Public,7640,16790741,8125,17950834,2915,27236419,750,9811749,430,6531399
149000,GULF COAST STATE COLLEGE,FL,324011058,Public,449,1380536,408,1240008,0,0,2,16396,0,0
149300,INDIAN RIVER STATE COLLEGE,FL,349815596,Public,1224,4238818,720,2369771,0,0,4,19500,0,0
149500,JACKSONVILLE UNIVERSITY,FL,322113394,Private-Nonprofit,862,3449261,934,3872034,312,5215095,164,3085288,47,1711698
